handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_4a7ab5b3-f687-c564-978e-c00322c52be7,Product,VOLKSWAGEN / SEAT / SKODA KAPI KİLİDİ SOL ÖN,<p><strong>•</strong> Kapı Kilidi Sol Ön<br><strong>•</strong> Volkswagen &gt; Polo 02 &gt; 10 - Transporter T5 / T6 03 &gt;&nbsp;<br><strong>•</strong> Seat &gt; Ibıza 02 &gt; 10 -&nbsp; Cordoba 03 &gt; 09<br><strong>•</strong> Skoda &gt; Fabıa 00 &gt; 08<br><strong>•</strong> OEM &nbsp;3B1837015AQ</p>,01f459_d732bfc690f647bbb6237e4dfc7285f8~mv2.jpg,SKODA;Yeni Ürünler;Araç Kapı Kilitleri;SEAT;VOLKSWAGEN;Kapı Kilitleri,RCW 139 > OEM 3B1837015AQ,EN YENİLER,1188.8,,true,PERCENT,0.0,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_552c14c3-d184-73c7-df14-0d7e14872e3f,Product,RENAULT KAPI KİLİT MEKANİZMASI ARKA SAĞ,<p><strong>•</strong> Merkezi Kapı Kilit Mekanizması Arka Sağ<br><strong>•</strong> Renault &gt; 19 - Europa - Megane&nbsp;<br><strong>•</strong> OEM&nbsp;7702127971</p>,01f459_415d6a43c85342c586f8d6d4f1cd2c3e~mv2.jpg,RENAULT;Kapı Kilitleri,RCW 105 > OEM 7702127971,EN YENİLER,402.15,,true,PERCENT,0.0,432,,,,,,,,,,,,,,,,,,,,,Ürün açıklaması,<p>MERKEZİ KAPI KİLİT MEKANİZMASI ARKA SAĞ<br> RENAULT 19 - EUROPA - MEGANE - DACİA<br> OEM:&nbsp;7702127971</p>,,,,,,,,,,,,,,,,,
product_b1169bd0-a377-b2d1-ae27-aa0cf6787719,Product,RENAULT MERKEZİ KAPI KİLİT MEKANİZMASI ARKA SOL,<p>Merkezi Kapı Kilit Mekanizması Arka Sol<br>Renault 19 - Europa - Megane&nbsp;<br>OEM&nbsp;7702127970</p>,01f459_d3ea44b84be0480384c33943f99bd319~mv2.jpg,DACIA;Kapı Kilitleri;Araç Kapı Kilitleri;RENAULT,RCW 103 > OEM 7702127970,EN YENİLER,402.15,,true,PERCENT,0.0,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_21862d2f-cd76-bf06-41f8-cd103c6a3e5d,Product,RENAULT CAM AÇMA KAPATMA DÜĞMESİ GRİ 5 FİŞ,<p><strong>•</strong> Cam Açma Kapatma Düğmesi Gri 5 FİŞ<br><strong>•</strong> Renault &gt; Megane - Clio - Kangoo&nbsp;</p><p><strong>•</strong> OEM&nbsp;7700838099</p>,01f459_f695fd4d7f1841b09e90638df2af5af0~mv2.jpg,Cam Açma Kapama Düğmeleri;RENAULT,RCW A442 > OEM 7700838099,7700838099,124.6,,true,PERCENT,0.0,2307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3f79cd74-1111-5fbb-d6c8-152b134d4791,Product,BMW CAM YIKAMA POMPASI 12 VOLT ( TEK ÇIKIŞ ),<p><strong>•</strong> Cam Yıkama Pompası 12 Volt ( Tek Çıkış )<br><strong>•</strong> Bmw &gt; E36 - E34 - E24&nbsp;- E32 - E31<br><strong>•</strong> OEM&nbsp;61661380068</p><p>&nbsp;</p>,01f459_6b3768be013c47d7b60e4a3b54a5298f~mv2.jpg,BMW;Cam Yıkama Pompaları,RCW 022 552 > OEM 61661380068,(KDV Hariç) Liste Fiyatı,270.05,,true,PERCENT,0.0,29,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>BMW E36 E34 E24 E32 E31</p>,,,,,,,,,,,,,,,,,
product_e3892799-167a-240d-018f-06bdbb956bde,Product,MERCEDES CAM YIKAMA POMPASI 12 VOLT (TEK ÇIKIŞ),<p>• Cam Yıkama Pompası 12 Volt (Tek Çıkış)<br>• Mercedes&nbsp;W201-W202-W124-W210-W126-W140<br>• OEM&nbsp;A2028690021</p><p>&nbsp;</p>,01f459_3f5f8cdead01488885d8ccfb2811d255~mv2.jpg,MERCEDES;Cam Yıkama Pompaları,RCW 022 551 > OEM A2028690021,(KDV Hariç) Liste Fiyatı,270.05,,true,PERCENT,0.0,45,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>MERCEDES W201 W202 W124 W210 W126 W140</p>,,,,,,,,,,,,,,,,,
product_d48b2a9d-bc26-dba5-1dc7-ead85791969d,Product,FIAT / PEUGEOT / CITROEN CAM YIKAMA POMPASI 12 VOLT ( ÇİFT ÇIKIŞ ),<p><strong>•</strong> Cam Yıkama Pompası 12 Volt ( Çift Çıkış )<br><strong>•</strong> Fıat &gt; Punto - Lınea<br><strong>• </strong>Peugeot &gt; 106 - 206+ - 306 - 406 - Partnerr&nbsp;<br><strong>•</strong> Cıtroen &gt; Em Saxo - Xsara - Berlıngo&nbsp;<br><strong>•</strong> OEM&nbsp;6434-58 6434-60</p>,01f459_c74d35bf1c504483a3d4c4089d07e34b~mv2.jpg,CITROEN;PEUGEOT;FIAT;Cam Yıkama Pompaları,RCW 022 550 > OEM 6434-58 6434-60,(KDV Hariç) Liste Fiyatı,270.05,,true,PERCENT,0.0,50,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>PEUGEOT 106-206+ 306 406 PARTNERR EM SAXO XSARA BERLINGO PUNTO LINEA</p>,,,,,,,,,,,,,,,,,
product_cd4ced76-76ef-33ef-136e-7336875fc578,Product,PEUGEOT - CITROEN - FIAT - VOLVO CAM YIKAMA POMPASI 12 VOLT ( ÇİFT ÇIKIŞ ),<p><strong>•</strong> Cam Yıkama Pompası 12 Volt ( Çift Çıkış )<br><strong>•</strong> Peugeot &gt; 106 - 206 - 406 - Partner - Expert -&nbsp;<br><strong>•</strong> Cıtroen - Berlıngo - Jumpy&nbsp;<br><strong>•</strong> Fıat &gt; Scudo&nbsp;<br><strong>•</strong> Volvo<br><strong>•</strong> OEM&nbsp;6434-58 9169611</p>,01f459_96420583bf8c4b13a0a78c35f8a0f60b~mv2.jpg,CITROEN;PEUGEOT;Cam Yıkama Pompaları;VOLVO,RCW 022 549 > OEM 6434-58 9169611,(KDV Hariç) Liste Fiyatı,201.3,,true,PERCENT,0.0,28,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>PEUGET 106-206-406 PARTNERR EM EXPERT AX ZX XM BERLINGO EM JUMP SCUDO P206-P406 VOLVO</p>,,,,,,,,,,,,,,,,,
product_1c9cb49f-c4f5-57e1-08e9-a20b47d15487,Product,FORD CAM YIKAMA POMPASI 12 VOLT ( TEK ÇIKIŞ ),<p><strong>•</strong> Cam Yıkama Pompası 12 Volt ( Tek Çıkış&nbsp;</p><p><strong>•</strong> Ford &gt; Focus - Escort - Fıesta - Connect&nbsp;<br><strong>•</strong> OEM 86AB-17K-624-BA 7003177 1637624</p>,01f459_f9cbc89e1b574e6cb7b0faf33c2cd216~mv2.jpg,FORD;Cam Yıkama Pompaları,RCW 022 548 >OEM 86AB-17K-624-BA 7003177,(KDV Hariç) Liste Fiyatı,166.05,,true,PERCENT,0.0,149,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>FIESTA FOCUS &nbsp;CONNECT ESCORT</p>,,,,,,,,,,,,,,,,,
product_cfa18deb-1568-f338-c948-8c5d74950c95,Product,HYUNDAI CAM YIKAMA POMPASI 12 VOLT ( ÇİFT ÇIKIŞ ),<p><strong>•</strong> Cam Yıkama Pompası 12 Volt ( Çift Çıkış )<br><strong>•</strong> Hyundaı &gt; Accent 3 - Getz&nbsp;<br><strong>•</strong> OEM&nbsp;985101C100</p>,01f459_935692fe7df64bf0be46ae104a968b90~mv2.jpg,HYUNDAI;Cam Yıkama Pompaları,RCW 022 547 > OEM 985101C100,(KDV Hariç) Liste Fiyatı,457.55,,true,PERCENT,0.0,473,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>HYUNDAI ACCENT III - GETZ</p>,,,,,,,,,,,,,,,,,
product_b6fa7538-03e1-8ad2-defc-4893f6f75a79,Product,FIAT / TEMSA / OTOYOL / ASKAM / BMC CAM YIKAMA POMPASI 24 VOLT (180 DERECE ),<p><strong>•</strong> Cam Yıkama Pompası 24 Volt ( 180 Derece )<br><strong>•</strong> Fıat / Temsa / Otoyol / Askam / Bmc<br><strong>•</strong> OEM Unıversal 24 Volt ( 180 Derece )</p>,01f459_e75c5f4abaf64cebb3d4f41347f3097d~mv2.jpg,TEMSA;BMC;ASKAM;OTOYOL;FIAT;OTOKAR / OTOYOL / TEMSA,RCW 022 539 > OEM UNIVERSAL,(KDV Hariç) Liste Fiyatı,127.2,,true,PERCENT,0.0,230,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>FİAT / TEMSA / OTOYOL / ASKAM / BMC</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_9eb131f3-e92c-8f0e-71c3-960f6ed2da06,Product,FIAT EGEA CAM AÇMA KAPAMA ANAHTARI SOL ÖN DÖRTLÜ ÇERÇEVESİZ OEM 735631478,<p><strong>•</strong> Cam Açma ve Kapatma Düğmesi Sol Ön Dörtlü Çerçevesiz<br><strong>•</strong> FIAT &gt; Egea&nbsp;<br><strong>•</strong> OEM 735631478</p>,01f459_e252c62e686046fb8d96814725a7f801~mv2.jpg,Cam Açma Kapama Düğmeleri;FIAT,RCW A304 > OEM 735631478,(KDV Hariç) Liste Fiyatı,706.85,,true,PERCENT,0.0,525,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>FIAT EGEA</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_d3af150b-8ca0-8a70-ce54-284a130cd408,Product,MERCEDES KOLTUK AYAR DÜĞMESİ SOL(HAFIZALI)C-CLASS W205 14 S205 14 C205 16 A205 1,<p>• Koltuk Ayar Düğmesi Sol (Hafızalı)<br>• Mercedes Benz &gt; C-CLASS W205 14&gt; S205 14&gt; C205 16&gt; A205 16&gt;<br>• Araç Yılı : 2013-2017<br>• Kasa Tipi : W205<br>• OEM : A20590566517N49</p>,01f459_05b88251032347a49501282cccf1f33f~mv2.jpg;01f459_bedf667dc3d5489fa278141228082d1a~mv2.jpg,Cam Açma Kapama Düğmeleri;S205 14;A205 16;C-CLASS;S205 16;MERCEDES,RCW A303  >  OEM  A20590566517N49,(KDV Hariç) Liste Fiyatı,2755.6,,true,PERCENT,0.0,20,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>MERCEDES BENZ</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_0ee9d8b7-c87b-ea43-b078-7a0b8ee93f39,Product,SKODA CAM AÇMA KAPATMA DÜĞMESİ TEKLİ ( SAĞ ÖN VE SAĞ ARKAYA UYUMLU ),<p><strong>•</strong> Cam Açma Kapatma Düğmesi Tekli ( Sağ Ön ve Sağ Arkaya Uyumlu )<br><strong>•</strong> Skoda &gt; Octavıa 2 - Yetı<br><strong>•</strong> OEM&nbsp;1Z0959856</p>,01f459_7c61c6fb7b3c49159affcc334eb435d2~mv2.jpg,Cam Açma Kapama Düğmeleri;SKODA,RCW A302 > OEM 1Z0959856,(KDV Hariç) Liste Fiyatı,173.35,,true,PERCENT,0.0,34,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>OCTAVIA YETI</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_27f2d976-8728-d4a9-9270-886778340222,Product,LAND ROVER CAM AÇMA ve KAPATMA DÜĞMESİ SOL DÖRTLÜ,<p><strong>•</strong> Cam Açma ve Kapatma Düğmesi Sol Dörtlü<br><strong>•</strong> Land Rover &gt; Range Sport 5<br><strong>•</strong> OEM&nbsp;LR078894</p>,01f459_baf4a4f3c69544cab953d94f6a737893~mv2.jpg,Cam Açma Kapama Düğmeleri;LAND ROVER,RCW A301 > OEM LR078894,(KDV Hariç) Liste Fiyatı,2048.7,,true,PERCENT,0.0,10,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>LAND ROVER RANGE SPORT</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_3f1e4f5b-5657-d2d3-d035-7e28b68751ab,Product,PORSCHE CAM AÇMA ve KAPATMA ANAHTARI SOL İKİLİ,<p><strong>•</strong> Cam Açma ve Kapatma Anahtarı Sol İkili<br><strong>•</strong> Porsche &gt; 911 - Boxster - Cayman 12 &gt;<br><strong>•</strong> OEM&nbsp;99161315502 DML</p>,01f459_abdeaedee90c42c1a5b077a91aea3746~mv2.jpg,Cam Açma Kapama Düğmeleri;PORSCHE,RCW A300 > OEM 99161315502 DML,(KDV Hariç) Liste Fiyatı,2185.3,,true,PERCENT,0.0,40,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>PORSHCE BOXSTER CAYMAN</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_9e06ecb8-5b28-d798-299a-297c1389353c,Product,BMW CAM AÇMA KAPATMA DÜĞMESİ TEKLİ BEJ 4 PIN,<p><strong>•</strong> Cam Açma Kapatma Düğmesi Tekli Bej 4 Pın<br><strong>•</strong> Bmw &gt; E60 - E83<br><strong>•</strong> OEM&nbsp;61316951956</p>,01f459_dfad7aa7779842e58f9de7825eaf1ea2~mv2.jpg,Cam Açma Kapama Düğmeleri;BMW,RCW A299 > OEM 61316951956,(KDV Hariç) Liste Fiyatı,333.9,,true,PERCENT,0.0,165,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>BMW</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_11637871-fa42-deb7-f97c-a671ad8c3da6,Product,AUDI CAM AÇMA ve KAPATMA DÜĞMESİ TEKLİ,<p><strong>•</strong> Cam Açma ve Kapatma Düğmesi Tekli&nbsp;<br><strong>•</strong> Audı &gt;&nbsp;100 A6 94 97<br><strong>•</strong> OEM&nbsp;4A0959855A</p>,01f459_d5a433b3a4634aa498d186393ac366c0~mv2.jpg,Cam Açma Kapama Düğmeleri;AUDI,RCW A298 > OEM 4A0959855A,(KDV Hariç) Liste Fiyatı,209.65,,true,PERCENT,0.0,1,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>AUDI 80 AUDI 100 A6</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_5f3f528c-f524-36fa-1444-4a6c018f83d6,Product,IVECO CAM AÇMA ve KAPATMA DÜĞMESİ TEKLİ SAĞ,<p><strong>•</strong> Cam Açma ve Kapatma Düğmesi Tekli Sağ&nbsp;<br><strong>•</strong> Iveco &gt; Stralıs - Trakker - Eurocargo<br><strong>•</strong>&nbsp;OEM&nbsp;504266733</p>,01f459_8d01eb8a0f8c49b8aa1f89b254be4f6a~mv2.jpg,Cam Açma Kapama Düğmeleri;IVECO,RCW A297 > OEM 504266733,(KDV Hariç) Liste Fiyatı,272.35,,true,PERCENT,0.0,70,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>IVECO TRUCK</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_c45457eb-e04c-2fde-d079-4ba38d2c7ad6,Product,IVECO CAM AÇMA ve KAPATMA DÜĞMESİ ÇİFTLİ SOL ÇERÇEVELİ (AYNA AYARLI),<p><strong>• </strong>Cam Açma ve Kapatma Düğmesi Çiftli Sol Çerçeveli (Ayna Ayarlı )<br><strong>•</strong> Iveco &gt; Daıly 12 &gt; 14<br><strong>•</strong> OEM&nbsp;5801484207</p>,01f459_db06605b24d24b748ddd7c59eca22a2b~mv2.jpg,Cam Açma Kapama Düğmeleri;IVECO,RCW A296 > OEM 5801484207,(KDV Hariç) Liste Fiyatı,1038.35,,true,PERCENT,0.0,34,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>IVECO - DAILY</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_38f0b054-3127-b2fb-1226-593d81335e05,Product,"MERCEDES CAM AÇMA DÜĞMESİ ÖN SOL (DÖRTLÜ,AYNA KATLAMALI) VITO W447","<p>• CAM AÇMA ANAHTARI ÖN SOL&nbsp;(DÖRTLÜ, AYNA KATLAMALI)<br>•MERCEDES&nbsp;VITO W447 14&gt;</p><p>•OEM A44754504139051,&nbsp;4475450413 ,&nbsp;4479054303</p>",01f459_3e5ca760238044339be6af38bd59555b~mv2.jpg,Cam Açma Kapama Düğmeleri;MERCEDES,RCW A295 > OEM A44754504139051 > 4475450,(KDV Hariç) Liste Fiyatı,1744.45,,true,PERCENT,0.0,70,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>MERCEDES VITO</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_bd16db62-dbca-45f5-adef-fea6cf1c538b,Product,OPEL FAR AÇMA KAPATMA ANAHTARI 13 PIN,<p><strong>•</strong> Far Açma Kapatma Anahtarı 13 Pın<br><strong>•</strong> Opel &gt; Astra G - Vectra B - Zafıra&nbsp;<br><strong>•</strong> OEM&nbsp;6240097</p>,01f459_a9a359673ea54ca49ca5af4105654725~mv2.jpg,Cam Açma Kapama Düğmeleri;OPEL,RCW A294 > OEM 6240097,(KDV Hariç) Liste Fiyatı,2149.0,,true,PERCENT,0.0,14,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>ASTRA G VECTRA B COMBO ZAFIRA</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_b5c9a027-9f25-50f0-b736-dcb5ae655c23,Product,BMW CAM AÇMA KAPATMA DÜĞMESİ ÖN R ARKA R- L 4 PIN,<p><strong>•</strong> Cam Açma Kapatma Düğmesi Ön R Arka R - L 4 PIN<br><strong>•</strong> Bmw &gt; F01 - F02 - F07 - F10 - F11 - F12 - F13 - F18<br><strong>•</strong> OEM&nbsp;61319241949</p>,01f459_98330d1280e74bc9a43bc12230b8efce~mv2.jpg,Cam Açma Kapama Düğmeleri;BMW,RCW A293 > OEM 61319241949,(KDV Hariç) Liste Fiyatı,327.5,,true,PERCENT,0.0,10,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>BMW</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_e2b757dc-fb19-e09b-910a-622810f202a3,Product,FORD CAM AÇMA KUMANDA DÜĞMESİ TEKLİ,<p><strong>•</strong> Cam Açma Kumanda Düğmesi Tekli<br><strong>•</strong> Ford &gt; Focus 2 03 &gt; 11 - C Max - Kuga - Transıt<br><strong>•</strong> OEM&nbsp;3M5T14529AA</p><p>&nbsp;</p>,01f459_3802e1578aa947a1a4308112bbcdc0cc~mv2.jpg,Cam Açma Kapama Düğmeleri;FORD,RCW A292 > OEM 3M5T14529AA,(KDV Hariç) Liste Fiyatı,203.7,,true,PERCENT,0.0,19,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>FORD FOCUS C MAX KUGA TRANSIT</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_4797aecd-e8db-eaf0-3a8f-7c1f6906a084,Product,"MERCEDES CAM AÇMA DÜĞMESİ ÖN SOL (KOMPLE,AYNA KATLAMALI)","<p>• Cam Açma Düğmesi Ön Sol ( Komple, Ayna&nbsp;Katlamalı)&nbsp;</p><p>• Mercedes &gt;&nbsp;X156 14&gt; X117 15&gt;19 W176 12&gt;18 W246 13&gt;18 C117 13&gt;19 W166 11&gt;15<br>• OEM A16690544009107</p>",01f459_9f8a9df4c8234d228130d0eb4a88975f~mv2.jpg,Cam Açma Kapama Düğmeleri;MERCEDES,RCW A291 > OEM A16690544009107,(KDV Hariç) Liste Fiyatı,1793.25,,true,PERCENT,0.0,26,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>MERCEDES BENZ</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_d1f6ed65-35de-5bac-9e96-1682feafb865,Product,LAND ROVER CAM AÇMA ve KAPATMA DÜĞMESİ TEKLİ,<p><strong>•</strong> Cam Açma Kapatma Düğmesi Tekli&nbsp;<br><strong>•</strong> Land Rover &gt; Dıscovery 4 L319 09&gt;18 - Range Rover Sport L320 09&gt;13<br><strong>•</strong> OEM&nbsp;LR008313 LR013904 LR086039</p><p>&nbsp;</p>,01f459_0c5fc759d26f421e860a302e63f4415c~mv2.jpg,Cam Açma Kapama Düğmeleri;LAND ROVER,RCW A290 > OEM LR008313 LR013904,(KDV Hariç) Liste Fiyatı,419.35,,true,PERCENT,0.0,9,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>LAND ROVER DISCOVERY</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_693fbc49-07ce-154e-a698-cc6e0fa54b5c,Product,BMW CAM AÇMA KAPATMA DÜĞMESİ ÖN SOL ( ARKA GÜNEŞLİK KATLAMALI KARARAN AYNA ),<p><strong>•</strong> Cam Açma Kapatma Düğmesi Ön Sol ( Arka Güneşlik Katlamalı Kararan Ayna )<br><strong>•</strong> Bmw &gt; F30 - F80&nbsp;<br><strong>•</strong> OEM&nbsp;61319362112 61319218482</p>,01f459_f29f4a98eff5417787cec17e45572cdf~mv2.jpg,Cam Açma Kapama Düğmeleri;BMW,RCW A289 > OEM 61319362112 61319218482,(KDV Hariç) Liste Fiyatı,1881.0,,true,PERCENT,0.0,48,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>BMW</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_a847fe98-255c-6a8a-c9e9-0970129fa366,Product,BMW CAM AÇMA KAPATMA DÜĞMESİ SOL PERDELİ AYNA KATLAMASIZ,<p><strong>•</strong> Cam Açma Kapatma Düğmesi Sol Perdeli Ayna Katlamasız&nbsp;<br><strong>•</strong> Bmw &gt; E60 - E61 03 &gt; 08<br><strong>•</strong> OEM&nbsp;61316951914</p>,01f459_bfb1396ca6fd4333b22f8283387fca4a~mv2.jpg,Cam Açma Kapama Düğmeleri;BMW,RCW A288 > OEM 61316951914,(KDV Hariç) Liste Fiyatı,1587.85,,true,PERCENT,0.0,27,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>BMW</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_0e2007ec-daf4-b914-279e-57bb80332d70,Product,BMW CAM AÇMA KAPATMA DÜĞMESİ TEKLİ GRİ 4 PIN,<p><strong>•</strong> Cam Açma Kapatma Düğmesi Tekli Gri&nbsp;<br><strong>•</strong> Bmw &gt; E60 04 10 - E83<br><strong>•</strong> OEM&nbsp;61319113772</p>,01f459_1f106e2d3c294890b75305a6082f76fa~mv2.jpg,Cam Açma Kapama Düğmeleri;BMW,RCW A287 > OEM 61319113772,(KDV Hariç) Liste Fiyatı,330.35,,true,PERCENT,0.0,52,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>BMW</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_6def9e64-719c-7c16-0135-4ea211af76c4,Product,BMW CAM AÇMA KAPATMA DÜĞMESİ ÖN SOL ( KATLAMASIZ ),<p><strong>•</strong> Cam Açma Kapatma Düğmesi Ön Sol ( Katlamasız )<br><strong>•</strong> Bmw &gt; E87 - E81 - E92<br><strong>•</strong> OEM&nbsp;61319132158 61319125295</p>,01f459_a25f419a78ff4ccc8dea8e58fb605785~mv2.jpg,Cam Açma Kapama Düğmeleri;BMW,RCW A286 > OEM 61319132158 61319125295,(KDV Hariç) Liste Fiyatı,1802.9,,true,PERCENT,0.0,24,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>BMW</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_188aa772-9df6-1845-2e70-906a32d3ebc5,Product,BMW CAM AÇMA KAPATMA DÜĞMESİ TEKLİ GRİ 3 PIN,<p><strong>•</strong> Cam Açma Kapatma Düğmesi Tekli Gri 3 Pın&nbsp;<br><strong>•</strong> Bmw &gt; E53 - E70 - E71 - E87 - E89 - E90 - E91- E92&nbsp;<br><strong>•</strong> OEM&nbsp;61316945875</p>,01f459_b971e5b0974742378d7fe07598f48c55~mv2.jpg,Cam Açma Kapama Düğmeleri;BMW,RCW A285 > OEM 61316945875,(KDV Hariç) Liste Fiyatı,336.8,,true,PERCENT,0.0,12,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>BMW</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_f00373fb-202d-b899-4044-3c0e3e3e0ca0,Product,BMW PARK FREN BUTONU,<p><strong>•</strong> Park Fren Butonu Emf<br><strong>•</strong> Bmw &gt; F06 - F10 - F11 - F12 - F13<br><strong>•</strong> OEM&nbsp;61319217594</p>,01f459_fe7df64eb09b499fb1ff96ceb58ef41a~mv2.jpg,Cam Açma Kapama Düğmeleri;BMW,RCW A284 > OEM 61319217594,(KDV Hariç) Liste Fiyatı,1339.5,,true,PERCENT,0.0,9,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>BMW</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_3fe1f21b-03c9-8b71-829c-671f87d2710d,Product,"MERCEDES CAM AÇMA DÜĞMESİ (DÖRTLÜ,SİYAH) S-CLASS > W222 13 >17","<p>• Cam Açma Düğmesi Arka ( Dörtlü , Siyah)&nbsp;<br>• Mercedes&nbsp;S-Class W222 13 &gt; 17<br>• OEM A22290515059051</p>",01f459_18daf91803b44a249b6712a135c4f671~mv2.jpg,Cam Açma Kapama Düğmeleri;MERCEDES,RCW A283 > OEM A22290515059051,(KDV Hariç) Liste Fiyatı,1701.3,,true,PERCENT,0.0,28,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>MERCEDES BENZ</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_2145469b-ea96-d9c6-2b4c-6dc34c501765,Product,"MERCEDES CAM AÇMA DÜĞMESİ ÖN SOL ( KOMPLE , SİYAH)","<p><strong>•</strong>&nbsp;Cam Açma Düğmesi Ön Sol ( Komple,Siyah)<br><strong>•</strong> Mercedes Benz &gt;&nbsp;X164 06 &gt; 12 W164 05 &gt; 12 W251 05 &gt; 17<br><strong>•</strong> OEM&nbsp;A2518300390</p><p>&nbsp;</p>",01f459_f4aa76c4ab614d94bd2504f882677a49~mv2.jpg,Cam Açma Kapama Düğmeleri;MERCEDES,RCW A282 > OEM A2518300390,(KDV Hariç) Liste Fiyatı,1630.2,,true,PERCENT,0.0,20,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>MERCEDES BENZ</p>,,,,,,,,,,,,,,,,,ROCKSWELL
